"","x"
"1434180_at",4.29244
"1434181_at",4.70598875
"1434182_at",5.60432541666667
"1434183_at",7.545135
"1434184_s_at",7.18279625
"1434185_at",6.82838791666667
"1434186_at",2.83460625
"1434187_at",5.90221791666667
"1434188_at",5.2603775
"1434189_at",7.27209291666667
"1434190_at",7.71068375
"1434191_at",4.04645875
"1434192_at",7.09324416666667
"1434193_at",7.43160541666667
"1434194_at",3.27637291666667
"1434195_at",3.42322208333333
"1434196_at",9.65107458333333
"1434197_at",6.74456375
"1434198_at",4.69321
"1434199_at",6.78742291666667
"1434200_at",6.8524225
"1434201_at",3.46081
"1434202_a_at",3.24348833333333
"1434203_at",5.36157583333333
"1434204_x_at",3.88862333333333
"1434205_at",9.02691458333333
"1434206_s_at",6.8152775
"1434207_at",6.68421
"1434208_at",4.93249375
"1434209_at",5.71239708333333
"1434210_s_at",5.37158125
"1434211_at",10.3320670833333
"1434212_at",8.34196083333333
"1434213_x_at",9.02717541666667
"1434214_at",8.27647791666667
"1434215_at",7.92519708333333
"1434216_a_at",6.86806583333333
"1434217_at",7.9738275
"1434218_at",5.38247
"1434219_at",7.77226166666667
"1434220_at",8.00414375
"1434221_at",4.41117666666667
"1434222_at",7.0350175
"1434223_at",4.86133583333333
"1434224_at",6.18478833333333
"1434225_at",8.74369416666667
"1434226_at",5.21561833333333
"1434227_at",4.865415
"1434228_at",5.21148375
"1434229_a_at",6.75795541666667
"1434230_at",7.64207083333333
"1434231_x_at",13.3923875
"1434232_a_at",5.06799
"1434233_at",5.13524083333333
"1434234_at",6.1646275
"1434235_at",5.95162458333333
"1434236_at",6.08609666666667
"1434237_at",5.58242458333333
"1434238_at",7.29969208333333
"1434239_at",5.53782666666667
"1434240_at",4.95371083333333
"1434241_at",6.53286791666667
"1434242_at",6.6112575
"1434243_s_at",5.03431666666667
"1434244_x_at",7.37581333333333
"1434245_a_at",9.81093541666667
"1434246_at",6.93533833333333
"1434247_at",5.32452875
"1434248_at",8.71037375
"1434249_s_at",3.14464083333333
"1434250_at",6.58577583333333
"1434251_at",8.53364541666667
"1434252_at",5.28942166666667
"1434253_s_at",5.252685
"1434254_at",7.2214125
"1434255_at",5.19152041666667
"1434256_s_at",6.83875291666667
"1434257_s_at",8.70434208333333
"1434258_s_at",7.58062625
"1434259_at",5.05312333333333
"1434260_at",7.99401
"1434261_at",6.61092958333333
"1434262_at",5.55515708333333
"1434263_at",7.07694916666667
"1434264_at",3.34007041666667
"1434265_s_at",4.28056208333333
"1434266_at",5.0179175
"1434267_at",5.98804208333333
"1434268_at",8.29425708333333
"1434269_at",5.83542541666667
"1434270_at",5.07958083333333
"1434271_at",7.01039083333333
"1434272_at",5.6883825
"1434273_at",7.77814666666667
"1434274_at",8.65558875
"1434275_at",3.61822208333333
"1434276_x_at",8.14960875
"1434277_a_at",7.42664625
"1434278_at",9.36644958333333
"1434279_at",8.41700125
"1434280_at",7.93968708333333
"1434281_at",7.34381041666667
"1434282_at",4.28594166666667
"1434283_at",8.23096333333333
"1434284_at",7.09934458333333
"1434285_at",7.16245791666667
"1434286_at",5.306085
"1434287_at",6.4483475
"1434288_at",5.29970541666667
"1434289_at",5.95252416666667
"1434290_at",7.07814625
"1434291_a_at",3.37573875
"1434292_at",3.36486541666667
"1434293_at",6.65946291666667
"1434294_at",4.87543875
"1434295_at",8.51783166666667
"1434296_at",6.62764875
"1434297_at",3.05242375
"1434298_at",6.70401541666667
"1434299_x_at",6.95630458333333
"1434300_at",7.079645
"1434301_at",6.42114666666667
"1434302_at",5.84521708333333
"1434303_at",6.55676291666667
"1434304_s_at",8.28449625
"1434305_at",7.38407166666667
"1434306_at",6.47783458333333
"1434307_at",7.76049083333333
"1434308_at",7.09529916666667
"1434309_at",6.86841
"1434310_at",7.28696791666667
"1434311_at",7.611665
"1434312_at",6.647455
"1434313_at",6.66988125
"1434314_s_at",7.07892375
"1434315_at",9.5012625
"1434316_at",9.37033208333333
"1434317_s_at",6.66638708333333
"1434318_a_at",7.83452708333333
"1434319_at",3.89531458333333
"1434320_at",6.81636583333333
"1434321_at",5.53341541666667
"1434322_at",5.61581458333333
"1434323_at",3.56815833333333
"1434324_x_at",3.62093833333333
"1434325_x_at",3.21850458333333
"1434326_x_at",6.60666
"1434327_at",4.711625
"1434328_at",6.91881541666667
"1434329_s_at",9.36566125
"1434330_at",9.18617958333333
"1434331_at",8.03178916666667
"1434332_at",7.78807333333333
"1434333_a_at",7.01424291666667
"1434334_at",7.90410166666667
"1434335_at",8.50227041666667
"1434336_s_at",7.54748666666667
"1434337_at",6.67297208333333
"1434338_at",8.05741208333333
"1434339_at",4.66132125
"1434340_at",5.08057166666667
"1434341_x_at",6.88887833333333
"1434342_at",3.99031708333333
"1434343_at",6.32817458333333
"1434344_at",8.87938416666667
"1434345_at",4.66252208333333
"1434346_at",4.981735
"1434347_s_at",3.31064166666667
"1434348_at",7.72174291666667
"1434349_at",5.07462625
"1434350_at",7.95194708333333
"1434351_at",7.43651125
"1434352_at",7.05690041666667
"1434353_at",5.5412175
"1434354_at",4.40551083333333
"1434355_at",7.66992708333333
"1434356_a_at",9.29208166666667
"1434357_a_at",3.48444833333333
"1434358_x_at",13.0122666666667
"1434359_at",8.91612916666667
"1434360_s_at",3.65115708333333
"1434361_at",6.04985958333333
"1434362_at",6.67926083333333
"1434363_x_at",6.14412166666667
"1434364_at",6.32377625
"1434365_a_at",4.73448
"1434366_x_at",6.57469916666667
"1434367_s_at",10.44203375
"1434368_at",5.68386125
"1434369_a_at",3.66006625
"1434370_s_at",7.04794083333333
"1434371_x_at",8.42678708333333
"1434372_at",11.4508333333333
"1434373_at",7.01903083333333
"1434374_at",6.00745333333333
"1434375_at",7.28585708333333
"1434376_at",12.2412333333333
"1434377_x_at",13.3671583333333
"1434378_a_at",6.84236291666667
"1434379_at",6.56286791666667
"1434380_at",9.32598375
"1434381_at",5.92750666666667
"1434382_at",6.18591291666667
"1434383_at",7.59443833333333
"1434384_at",7.89918
"1434385_at",8.00027666666667
"1434386_at",6.6653075
"1434387_at",7.15239041666667
"1434388_at",9.02922333333333
"1434389_at",7.08426958333333
"1434390_at",6.03654916666667
"1434391_at",7.73754125
"1434392_at",9.01863166666667
"1434393_at",6.01374125
"1434394_at",7.17966875
"1434395_at",7.19869666666667
"1434396_a_at",14.0222083333333
"1434397_at",7.43763916666667
"1434398_at",6.42237375
"1434399_at",7.72997791666667
"1434400_at",7.34128083333333
"1434401_at",7.89481416666667
"1434402_at",5.991365
"1434403_at",6.89753458333333
"1434404_at",5.71170416666667
"1434405_at",7.16939708333333
"1434406_at",6.24522625
"1434407_at",5.85105333333333
"1434408_at",5.87710833333333
"1434409_at",6.4485675
"1434410_at",5.49820666666667
"1434411_at",4.22106958333333
"1434412_x_at",7.83538041666667
"1434413_at",5.295525
"1434414_at",5.52124125
"1434415_at",7.23764583333333
"1434416_a_at",6.90028583333333
"1434417_at",7.38962291666667
"1434418_at",8.55440041666667
"1434419_s_at",5.01421208333333
"1434420_x_at",8.62366958333333
"1434421_at",5.94194833333333
"1434422_at",6.46915208333333
"1434423_at",2.97952916666667
"1434424_at",7.36593333333333
"1434425_at",2.66611208333333
"1434426_at",6.5118825
"1434427_a_at",5.49580916666667
"1434428_at",4.04613291666667
"1434429_at",2.6661125
"1434430_s_at",3.24139375
"1434431_x_at",3.29108958333333
"1434432_at",8.07073416666667
"1434433_x_at",6.55795791666667
"1434434_s_at",8.12685583333333
"1434435_s_at",10.06243
"1434436_at",5.42008416666667
"1434437_x_at",8.5338525
"1434438_at",10.5719079166667
"1434439_at",5.62282125
"1434440_at",3.974365
"1434441_at",6.45665541666667
"1434442_at",4.34158291666667
"1434443_at",6.02851375
"1434444_s_at",6.41231583333333
"1434445_at",5.20853458333333
"1434446_at",7.17338958333333
"1434447_at",4.67114208333333
"1434448_at",5.22393
"1434449_at",3.52367708333333
"1434450_s_at",8.22195583333333
"1434451_at",6.78817166666667
"1434452_x_at",5.49152666666667
"1434453_at",6.38360791666667
"1434454_at",6.68303333333333
"1434455_at",6.36043208333333
"1434456_at",5.5142725
"1434457_at",9.96627208333333
"1434458_at",3.77195416666667
"1434459_at",7.95541125
"1434460_at",3.55219333333333
"1434461_at",8.25976333333333
"1434462_at",5.23709958333333
"1434463_at",6.41142625
"1434464_at",7.10171875
"1434465_x_at",4.10111833333333
"1434466_at",3.47301666666667
"1434467_at",3.79069166666667
"1434468_at",8.68108625
"1434469_at",6.49558291666667
"1434470_at",6.11430625
"1434471_at",4.72373458333333
"1434472_at",8.23708916666667
"1434473_at",5.97938958333333
"1434474_at",5.24807208333333
"1434475_at",5.41433291666667
"1434476_at",6.87605125
"1434477_at",8.27385125
"1434478_at",8.72734708333333
"1434479_at",5.65421541666667
"1434480_at",5.92831291666667
"1434481_at",7.5058375
"1434482_at",7.239845
"1434483_at",6.75801375
"1434484_at",9.49899041666667
"1434485_a_at",7.90600208333333
"1434486_x_at",8.48976291666667
"1434487_at",9.14182916666667
"1434488_at",7.24786875
"1434489_at",5.40217125
"1434490_at",5.87039833333333
"1434491_a_at",12.0585416666667
"1434492_at",4.66594583333333
"1434493_at",6.10054125
"1434494_at",6.35322416666667
"1434495_at",5.50158125
"1434496_at",6.42045666666667
"1434497_at",4.3751375
"1434498_at",6.549005
"1434499_a_at",4.36113416666667
"1434500_at",5.16014041666667
"1434501_at",5.81149041666667
"1434502_x_at",12.8764958333333
"1434503_s_at",9.91146916666667
"1434504_at",4.86114333333333
"1434505_a_at",6.35807458333333
"1434506_at",6.57504708333333
"1434507_at",7.89763416666667
"1434508_at",7.39442125
"1434509_at",9.06889291666667
"1434510_at",5.23807083333333
"1434511_at",7.9561525
"1434512_x_at",7.45104
"1434513_at",7.74440166666667
"1434514_at",6.98756166666667
"1434515_at",8.96994041666667
"1434516_at",6.15250166666667
"1434517_at",7.50630125
"1434518_at",6.69796291666667
"1434519_at",5.27391291666667
"1434520_at",5.36756416666667
"1434521_at",8.51563666666667
"1434522_at",6.06340583333333
"1434523_x_at",10.6475183333333
"1434524_at",6.6205175
"1434525_at",7.20886041666667
"1434526_at",3.80605083333333
"1434527_at",3.18116041666667
"1434528_at",5.3141625
"1434529_x_at",8.57654916666667
"1434530_at",6.64695208333333
"1434531_at",3.43650416666667
"1434532_at",4.75390166666667
"1434533_x_at",3.98589708333333
"1434534_at",4.5424775
"1434535_at",5.42910041666667
"1434536_at",5.5282
"1434537_at",6.04452208333333
"1434538_x_at",7.60901416666667
"1434539_at",9.67529708333333
"1434540_a_at",8.31567958333333
"1434541_x_at",9.26352625
"1434542_at",5.48386291666667
"1434543_a_at",8.899895
"1434544_at",8.02974375
"1434545_x_at",8.35080208333333
"1434546_at",8.02077416666667
"1434547_at",7.44503708333333
"1434548_at",11.783075
"1434549_at",9.01822416666667
"1434550_at",4.59782625
"1434551_at",7.87945208333333
"1434552_at",5.39514416666667
"1434553_at",5.04591666666667
"1434554_at",5.51880083333333
"1434555_at",8.88721208333333
"1434556_at",7.95231125
"1434557_at",6.25482708333333
"1434558_at",6.48435541666667
"1434559_at",6.59075
"1434560_at",7.22712833333333
"1434561_at",7.37946833333333
"1434562_at",7.96097166666667
"1434563_at",6.50538083333333
"1434564_at",5.95184583333333
"1434565_at",6.56892083333333
"1434566_a_at",5.982365
"1434567_at",6.75309958333333
"1434568_at",6.130105
"1434569_at",7.37945541666667
"1434570_at",6.74313416666667
"1434571_at",6.7541675
"1434572_at",5.24951708333333
"1434573_at",7.61133291666667
"1434574_at",6.04283458333333
"1434575_at",5.41157625
"1434576_at",6.02068708333333
"1434577_at",6.29343166666667
"1434578_x_at",9.4812825
"1434579_x_at",9.37112833333333
"1434580_at",7.31261541666667
"1434581_at",6.6637575
"1434582_at",4.46017833333333
"1434583_at",3.256095
"1434584_a_at",4.19996875
"1434585_at",5.98356833333333
"1434586_a_at",10.1349629166667
"1434587_x_at",8.94996
"1434588_x_at",6.46004666666667
"1434589_x_at",7.60928125
"1434590_at",3.09058291666667
"1434591_at",6.11295791666667
"1434592_at",10.0272933333333
"1434593_at",6.45296333333333
"1434594_at",5.30268791666667
"1434595_at",5.21914125
"1434596_at",5.13884375
"1434597_at",9.78107625
"1434598_at",9.6664675
"1434599_a_at",6.01275333333333
"1434600_at",6.68796083333333
"1434601_at",4.64736208333333
"1434602_at",7.75252458333333
"1434603_at",9.54312708333333
"1434604_at",6.31692875
"1434605_at",5.88948833333333
"1434606_at",6.36897041666667
"1434607_at",6.74431416666667
"1434608_at",6.77882041666667
"1434609_at",7.42828666666667
"1434610_at",7.79159666666667
"1434611_at",9.11071583333333
"1434612_s_at",8.52002708333333
"1434613_at",8.12280791666667
"1434614_at",5.21176458333333
"1434615_x_at",5.60665
"1434616_at",5.44066583333333
"1434617_x_at",7.41133
"1434618_at",6.90455125
"1434619_at",7.35244625
"1434620_s_at",9.42077375
"1434621_at",5.98292291666667
"1434622_at",7.27398416666667
"1434623_at",5.32873291666667
"1434624_x_at",8.67404916666667
"1434625_at",6.83360666666667
"1434626_at",6.59149916666667
"1434627_at",7.05508541666667
"1434628_a_at",3.04593833333333
"1434629_at",5.78447041666667
"1434630_at",8.01912708333333
"1434631_at",5.76013416666667
"1434632_at",3.16695125
"1434633_at",6.68126833333333
"1434634_at",8.20976041666667
"1434635_at",6.89548208333333
"1434636_at",3.35741083333333
"1434637_x_at",9.78074291666667
"1434638_at",5.13410083333333
"1434639_at",3.37103041666667
"1434640_at",5.10487708333333
"1434641_x_at",4.89694541666667
"1434642_at",10.0375733333333
"1434643_at",5.583195
"1434644_at",5.01037708333333
"1434645_at",8.25115125
"1434646_s_at",9.09154
"1434647_at",3.96453625
"1434648_a_at",9.48375666666667
"1434649_at",8.21723041666667
"1434650_at",5.35387625
"1434651_a_at",6.41133125
"1434652_at",5.99057458333333
"1434653_at",9.63835333333333
"1434654_at",7.39742708333333
"1434655_at",7.43138291666667
"1434656_at",7.77779041666667
"1434657_at",7.91343958333333
"1434658_at",9.16237875
"1434659_at",7.87968416666667
"1434660_at",6.75841375
"1434661_at",7.12317916666667
"1434662_at",10.781775
"1434663_at",8.43763291666667
"1434664_at",10.09357375
"1434665_at",7.04983291666667
"1434666_at",6.55740625
"1434667_at",3.48033125
"1434668_at",7.28421541666667
"1434669_at",6.1874325
"1434670_at",4.08215416666667
"1434671_at",7.21038041666667
"1434672_at",3.45963833333333
"1434673_at",3.02574875
"1434674_at",9.17542208333333
"1434675_at",6.52186416666667
"1434676_at",6.68006791666667
"1434677_at",5.17942041666667
"1434678_at",6.74114125
"1434679_at",5.46051916666667
"1434680_at",6.681545
"1434681_at",6.77338708333333
"1434682_at",6.65230125
"1434683_at",6.4785825
"1434684_at",8.4859675
"1434685_at",2.77587625
"1434686_at",6.98326166666667
"1434687_at",3.63356458333333
"1434688_x_at",7.50284041666667
"1434689_at",6.84456416666667
"1434690_at",6.81624916666667
"1434691_at",7.08250375
"1434692_at",6.58668166666667
"1434693_at",3.92566666666667
"1434694_at",7.07411791666667
"1434695_at",4.67259708333333
"1434696_at",7.33541916666667
"1434697_at",9.27086791666667
"1434698_at",7.40959625
"1434699_at",6.37553083333333
"1434700_at",5.83021083333333
"1434701_at",8.28335541666667
"1434702_at",7.45792291666667
"1434703_at",7.89493333333333
"1434704_at",9.81208958333333
"1434705_at",7.1508
"1434706_at",7.26734958333333
"1434707_at",8.210595
"1434708_at",7.29964958333333
"1434709_at",4.13174291666667
"1434710_at",6.32892583333333
"1434711_at",6.49733333333333
"1434712_at",6.96445958333333
"1434713_at",6.72272791666667
"1434714_at",8.5418725
"1434715_at",5.85694916666667
"1434716_at",5.53663916666667
"1434717_at",6.87375
"1434718_at",6.2129025
"1434719_at",4.88719416666667
"1434720_at",6.21955541666667
"1434721_at",7.35653916666667
"1434722_at",4.22462083333333
"1434723_at",7.04296041666667
"1434724_at",6.18149666666667
"1434725_at",5.63339416666667
"1434726_at",4.42474375
"1434727_at",3.52109625
"1434728_at",3.529385
"1434729_at",5.22678583333333
"1434730_at",4.22883166666667
"1434731_x_at",11.4790916666667
"1434732_x_at",6.66094083333333
"1434733_at",4.01349666666667
"1434734_at",3.36237958333333
"1434735_at",4.75055
"1434736_at",5.3540375
"1434737_at",6.95734916666667
"1434738_at",4.12296083333333
"1434739_at",5.83235875
"1434740_at",5.95425458333333
"1434741_at",5.88888083333333
"1434742_s_at",4.61192708333333
"1434743_x_at",7.37818541666667
"1434744_at",7.50249166666667
"1434745_at",9.64739416666667
"1434746_at",5.947215
"1434747_at",3.9755675
"1434748_at",4.94014083333333
"1434749_at",5.2893025
"1434750_at",7.75113625
"1434751_at",5.17273708333333
"1434752_at",5.37873041666667
"1434753_at",7.15341291666667
"1434754_at",8.19402541666667
"1434755_at",5.91474416666667
"1434756_at",6.35539583333333
"1434757_at",6.59148833333333
"1434758_at",7.6921825
"1434759_at",2.7231425
"1434760_at",3.68172208333333
"1434761_at",3.60198666666667
"1434762_at",7.77020791666667
"1434763_at",7.04912625
"1434764_at",7.09550541666667
"1434765_at",9.30163458333333
"1434766_at",6.82846083333333
"1434767_at",6.36183041666667
"1434768_at",7.30428833333333
"1434769_at",6.920245
"1434770_at",4.63880291666667
"1434771_at",6.9141625
"1434772_at",5.14065791666667
"1434773_a_at",8.14540541666667
"1434774_at",8.307935
"1434775_at",5.57778083333333
"1434776_at",3.48692833333333
"1434777_at",4.86270458333333
"1434778_at",7.61961125
"1434779_at",6.29868458333333
"1434780_at",4.9918425
"1434781_at",6.38090666666667
"1434782_at",7.67777833333333
"1434783_at",5.793895
"1434784_s_at",6.38362541666667
"1434785_at",4.39533541666667
"1434786_at",6.20705583333333
"1434787_at",6.94860375
"1434788_at",5.41877333333333
"1434789_at",6.85464666666667
"1434790_a_at",7.87662583333333
"1434791_at",7.97536041666667
"1434792_at",5.59888791666667
"1434793_at",4.53500625
"1434794_at",7.85385958333333
"1434795_at",5.54702333333333
"1434796_at",7.40506375
"1434797_at",5.54532083333333
"1434798_at",4.63163291666667
"1434799_x_at",9.78439333333333
"1434800_at",5.874955
"1434801_x_at",10.80299375
"1434802_s_at",4.29062666666667
"1434803_a_at",6.03831125
"1434804_at",6.59257666666667
"1434805_at",6.89187125
"1434806_at",3.56948083333333
"1434807_s_at",5.98256041666667
"1434808_at",4.73078
"1434809_at",6.04788666666667
"1434810_a_at",2.7592925
"1434811_at",4.51366291666667
"1434812_s_at",7.53260833333333
"1434813_x_at",7.75935375
"1434814_x_at",10.6443541666667
"1434815_a_at",6.99705
"1434816_at",6.15450625
"1434817_s_at",5.7421525
"1434818_at",3.47422458333333
"1434819_at",3.13459916666667
"1434820_s_at",9.95924291666667
"1434821_at",7.46610875
"1434822_at",7.30137833333333
"1434823_x_at",9.9189175
"1434824_at",8.15603708333333
"1434825_at",7.62957375
"1434826_at",7.30055166666667
"1434827_at",7.08082083333333
"1434828_at",7.17539375
"1434829_at",8.98129083333333
"1434830_at",9.03049291666667
"1434831_a_at",9.76149125
"1434832_at",9.39653375
"1434833_at",8.45832625
"1434834_at",6.29593875
"1434835_at",8.746855
"1434836_at",8.02414708333333
"1434837_at",7.31774833333333
"1434838_at",5.83464125
"1434839_s_at",8.79653625
"1434840_at",6.50135166666667
"1434841_at",7.59391333333333
"1434842_s_at",6.98729583333333
"1434843_at",7.85858958333333
"1434844_at",5.80982916666667
"1434845_at",6.42432541666667
"1434846_at",5.96220166666667
"1434847_at",5.96160333333333
"1434848_at",5.57830375
"1434849_at",6.72247541666667
"1434850_at",6.23022125
"1434851_s_at",6.19531625
"1434852_at",6.29789708333333
"1434853_x_at",13.756525
"1434854_a_at",12.1987375
"1434855_at",6.69748458333333
"1434856_at",9.81393166666667
"1434857_at",4.74331791666667
"1434858_x_at",5.77801458333333
"1434859_at",7.1150375
"1434860_at",5.50347
"1434861_at",8.10208958333333
"1434862_at",7.56913416666667
"1434863_at",5.7083525
"1434864_at",8.41639125
"1434865_a_at",6.38337333333333
"1434866_x_at",7.08663041666667
"1434867_at",5.74335625
"1434868_at",4.03744625
"1434869_at",3.84975083333333
"1434870_at",6.68495
"1434871_at",5.19072208333333
"1434872_x_at",12.5967916666667
"1434873_a_at",9.98121666666667
"1434874_x_at",8.66331708333333
"1434875_a_at",4.55501583333333
"1434876_at",7.07873291666667
"1434877_at",3.70144208333333
"1434878_at",4.22272291666667
"1434879_at",9.25937583333333
"1434880_at",7.44288458333333
"1434881_s_at",8.43317
"1434882_at",8.37572666666667
"1434883_at",8.04105708333333
"1434884_at",7.66795708333333
"1434885_at",5.37140833333333
"1434886_at",7.75172125
"1434887_at",4.8495075
"1434888_a_at",9.51389791666667
"1434889_at",6.16078166666667
"1434890_at",7.04380625
"1434891_at",4.54235333333333
"1434892_x_at",10.7444041666667
"1434893_at",3.56258166666667
"1434894_at",6.77444208333333
"1434895_s_at",7.90525166666667
"1434896_at",6.22452291666667
"1434897_a_at",8.41962541666667
"1434898_at",7.42837416666667
"1434899_s_at",9.14420916666667
"1434900_at",8.87772
"1434901_at",7.50308166666667
"1434902_at",6.08662416666667
"1434903_s_at",4.22282958333333
"1434904_at",9.49042291666667
"1434905_at",6.11926583333333
"1434906_at",5.55192125
"1434907_at",6.1058075
"1434908_at",6.29738875
"1434909_at",4.854735
"1434910_at",6.31030291666667
"1434911_s_at",6.85585083333333
"1434912_at",3.23877791666667
"1434913_at",5.54488333333333
"1434914_at",4.20193583333333
"1434915_s_at",2.76783
"1434916_at",7.10528875
"1434917_at",4.68783041666667
"1434918_at",6.73989333333333
"1434919_at",6.57608416666667
"1434920_a_at",9.53227
"1434921_at",3.34624666666667
"1434922_at",7.33686041666667
"1434923_at",7.72876458333333
"1434924_at",7.7432175
"1434925_at",3.30563083333333
"1434926_at",7.15977166666667
"1434927_at",5.24927375
"1434928_at",10.52124625
"1434929_at",6.88540875
"1434930_at",9.05678083333333
"1434931_at",5.88944833333333
"1434932_at",6.60383375
"1434933_at",9.01857166666667
"1434934_at",6.656915
"1434935_at",8.39560833333333
"1434936_at",5.82277041666667
"1434937_at",9.42697291666667
"1434938_at",5.81817041666667
"1434939_at",5.9894175
"1434940_x_at",6.21841791666667
"1434941_s_at",6.92330041666667
"1434942_at",7.00172041666667
"1434943_at",5.74561416666667
"1434944_at",5.27264916666667
"1434945_at",8.20122041666667
"1434946_at",4.21434458333333
"1434947_at",4.87551041666667
"1434948_at",6.31054375
"1434949_at",4.72226083333333
"1434950_a_at",9.09285666666667
"1434951_at",5.30315166666667
"1434952_at",5.73727291666667
"1434953_at",7.54092833333333
"1434954_at",6.41674041666667
"1434955_at",7.598245
"1434956_at",6.43817166666667
"1434957_at",6.08695916666667
"1434958_at",6.22591708333333
"1434959_at",5.41907208333333
"1434960_at",4.54727958333333
"1434961_at",11.3335083333333
"1434962_x_at",3.18562916666667
"1434963_at",7.22321458333333
"1434964_at",6.05936916666667
"1434965_at",5.09027041666667
"1434966_at",6.40316125
"1434967_at",8.304925
"1434968_a_at",11.8496125
"1434969_at",4.43753833333333
"1434970_a_at",7.54886583333333
"1434971_x_at",8.08741875
"1434972_x_at",10.23904125
"1434973_at",4.81460916666667
"1434974_at",3.40889541666667
"1434975_x_at",8.29972625
"1434976_x_at",10.01055375
"1434977_at",4.88167125
"1434978_at",5.2971725
"1434979_at",4.73120916666667
"1434980_at",8.13892291666667
"1434981_at",5.30108458333333
"1434982_at",3.52967166666667
"1434983_at",5.51370625
"1434984_at",6.2247025
"1434985_a_at",8.05813541666667
"1434986_a_at",7.74745041666667
"1434987_at",4.79786708333333
"1434988_x_at",4.99504291666667
"1434989_at",4.63355625
"1434990_at",4.69907375
"1434991_at",5.51373583333333
"1434992_at",4.952905
"1434993_at",3.52567
"1434994_at",6.46511625
"1434995_s_at",7.23888791666667
"1434996_at",5.00016791666667
"1434997_at",7.87432416666667
"1434998_at",11.0615416666667
"1434999_at",6.66335083333333
"1435000_at",7.40514583333333
"1435001_at",4.01792041666667
"1435002_at",7.06241958333333
"1435003_at",8.7135425
"1435004_at",8.05119041666667
"1435005_at",5.54068958333333
"1435006_s_at",8.91457
"1435007_s_at",6.88747333333333
"1435008_at",7.11011625
"1435009_at",6.37373833333333
"1435010_at",7.66238875
"1435011_x_at",10.8998333333333
"1435012_x_at",3.05519
"1435013_at",5.57371541666667
"1435014_at",2.92855083333333
"1435015_at",5.950355
"1435016_at",10.5333325
"1435017_at",7.68921416666667
"1435018_at",6.66937083333333
"1435019_at",8.99848083333333
"1435020_at",6.10744083333333
"1435021_at",3.50231208333333
"1435022_at",3.7934275
"1435023_at",8.07044458333333
"1435024_at",5.32160833333333
"1435025_at",6.58322041666667
"1435026_at",5.97300833333333
"1435027_at",7.18466583333333
"1435028_at",7.59205125
"1435029_at",5.89974166666667
"1435030_at",7.35302291666667
"1435031_at",7.05340666666667
"1435032_at",7.15787458333333
"1435033_at",6.41006333333333
"1435034_at",4.94397625
"1435035_at",6.23764541666667
"1435036_at",3.84784833333333
"1435037_at",5.32579041666667
"1435038_s_at",3.54521416666667
"1435039_a_at",7.1819225
"1435040_at",7.4741325
"1435041_at",7.20935666666667
"1435042_at",5.89601541666667
"1435043_at",7.78550583333333
"1435044_at",4.61135708333333
"1435045_s_at",4.81208458333333
"1435046_at",5.81162833333333
"1435047_at",3.89194083333333
"1435048_at",4.97187875
"1435049_s_at",7.85860083333333
"1435050_at",3.2691425
"1435051_at",7.79677
"1435052_at",5.91290333333333
"1435053_s_at",4.09524458333333
"1435054_at",6.04810916666667
"1435055_a_at",8.68773625
"1435056_x_at",6.59786083333333
"1435057_x_at",4.95754583333333
"1435058_x_at",3.95753625
"1435059_at",7.18130708333333
"1435060_at",3.36977333333333
"1435061_at",2.82009416666667
"1435062_at",4.115995
"1435063_at",4.87883125
"1435064_a_at",3.16912875
"1435065_x_at",3.20575375
"1435066_at",7.956165
"1435067_at",7.27768791666667
"1435068_at",7.8588325
"1435069_at",8.55619625
"1435070_at",6.12531833333333
"1435071_at",3.913445
"1435072_at",5.24274666666667
"1435073_a_at",6.8477525
"1435074_at",8.47721416666667
"1435075_at",5.6045025
"1435076_at",4.89433583333333
"1435077_at",7.10868208333333
"1435078_at",4.27103208333333
"1435079_at",7.01735625
"1435080_x_at",8.0252525
"1435081_at",6.8456675
"1435082_at",6.693205
"1435083_at",6.63988583333333
"1435084_at",7.89207291666667
"1435085_at",7.02484666666667
"1435086_s_at",7.93853541666667
"1435087_at",8.05147791666667
"1435088_at",7.24895
"1435089_at",6.44645083333333
"1435090_at",5.28105583333333
"1435091_at",6.72568166666667
"1435092_at",5.35398041666667
"1435093_at",6.25071583333333
"1435094_at",3.84042333333333
"1435095_at",3.60765791666667
"1435096_at",6.85305083333333
"1435097_at",4.41259541666667
"1435098_at",5.26173625
"1435099_at",7.86832125
"1435100_at",4.13793166666667
"1435101_at",6.80265166666667
"1435102_a_at",6.86591791666667
"1435103_x_at",7.62793541666667
"1435104_at",7.42044375
"1435105_at",6.02391916666667
"1435106_at",3.3765075
"1435107_at",4.4561125
"1435108_at",6.52974875
"1435109_at",6.09421583333333
"1435110_at",6.84244083333333
"1435111_at",3.63206375
"1435112_a_at",12.4091416666667
"1435113_x_at",6.06883166666667
"1435114_at",6.94523375
"1435115_at",5.63568708333333
"1435116_at",2.82433958333333
"1435117_a_at",6.0404425
"1435118_at",6.28573416666667
"1435119_at",4.374565
"1435120_at",4.95591375
"1435121_at",6.01529833333333
"1435122_x_at",8.1899725
"1435123_at",3.81817916666667
"1435124_at",4.43612041666667
"1435125_at",3.05719708333333
"1435126_at",5.89110625
"1435127_a_at",6.36337083333333
"1435128_at",6.033365
"1435129_at",10.07419
"1435130_at",6.676365
"1435131_at",4.64151041666667
"1435132_at",3.91119416666667
"1435133_at",7.35558666666667
